what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451580908439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451580917939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451580963616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1451580963616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451580968546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451580974861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451580975922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451580978309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581029632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581030116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581032471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581032518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581032549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451581032549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581036543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581044395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581047733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451581056953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581062491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1451581062491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581070649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581077132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451581077943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581081157
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581101906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581108739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581110408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581113825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581123980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1451581123996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581127958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581130735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451581131110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581131843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581141456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581143640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581149646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1451581149646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581150270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581156056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1451581156555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1451581157506
