what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102353538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102357703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102360688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102361796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102375939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102377188
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102383432
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102383464
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102385660
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102386376
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102402851
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102402893
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102405780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.backwardHistory",1464102405808
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102409754
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1464102414290
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.TypeHierarchy",1464102414316
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1464102414391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102418345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1464102419417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102419896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102425040
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102426507
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1464102426555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102427967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102438691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1464102441222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102441747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1464102445451
