what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675439079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675441052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675448522
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462675455249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1462675455311
executed,command,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.core.pomFileAction.run",1462675465604
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462675466197
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462675467851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675492768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675493766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675497620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675499525
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675508139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675508779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675512998
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1462675513909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675514533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675519755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675527416
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675534647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675542141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675542737
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462675546908
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462675552192
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462675552410
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462675556266
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462675556328
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462675557935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675614415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675773988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675774873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675810429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675811090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462675812765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676299709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676300513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676316638
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1462676318043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676322681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676354601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676355205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676363127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676369808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676398710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676399379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676400527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676401828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462676407436
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462676408913
executed,command,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.core.pomFileAction.run",1462676411508
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462676412251
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462676414487
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1462676416475
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1462679631672
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462679633943
