what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637436109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1462637436156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637439916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637463766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637466527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637469834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1462637469850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637478010
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637525845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637528482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637529371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462637529371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637530993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637535651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637539520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637548118
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637550630
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637550848
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1462637550848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637553313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637558193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637559956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637573826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637574591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637575885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462637576229
